0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
A Flying Jatt (2016),Status Released,Original Language Hindi,Runtime 2h 31m,Budget -,Revenue -,Homepage -,Release Information,Tiger Shroff,Jacqueline Fernandez,Nathan Jones,Kay Kay Menon,Amrita Singh,Gaurav Pandey,Full Cast & Crew,
10 (1979),Status Released,Original Language English,Runtime 2h 2m,Budget -,Revenue -,Homepage -,Release Information,Dudley Moore,Julie Andrews,Bo Derek,Robert Webber,Sam J. Jones,Brian Dennehy,Full Cast & Crew,
L!fe Happens (2011),Status Released,Original Language English,Runtime 1h 40m,"Budget $930,000.00","Revenue $30,905.00",Homepage http://www.lifehappensfilm.com/,Release Information,Krysten Ritter,Kate Bosworth,Rachel Bilson,Geoff Stults,Justin Kirk,Fallon Goodson,Full Cast & Crew,
Young and Dangerous 2 (1996),Original Title 古惑仔2之猛龍過江,Status Released,Original Language English,Runtime 1h 41m,Budget -,Revenue -,Homepage http://en.wikipedia.org/wiki/Young_and_Dangerous_2,Release Information,Ekin Cheng,Jordan Chan,Jerry Lamb,Anthony Wong,Kelly Lai Chen,Gigi Lai,Full Cast & Crew
The Smurfs: The Legend of Smurfy Hollow (2013),Status Released,Original Language English,Runtime 0h 22m,Budget -,Revenue -,Homepage http://smurfs.wikia.com/wiki/The_Smurfs:_The_Legend_Of_Smurfy_Hollow,Release Information,Hank Azaria,Melissa Sturm,Alan Cumming,Fred Armisen,Anton Yelchin,Jack Angel,Full Cast & Crew,
Martha (1967),Status Released,Original Language Danish,Runtime 1h 33m,Budget -,Revenue -,Homepage -,Release Information,Ove Sprogøe,Morten Grunwald,Helge Kjærulff-Schmidt,Poul Bundgaard,Karl Stegger,Poul Reichhardt,Full Cast & Crew,
Dark Signal (2016),Status Released,Original Language English,Runtime 1h 38m,Budget -,Revenue -,Homepage -,Release Information,Siwan Morris,Gareth David-Lloyd,James Cosmo,Joanna Ignaczewska,Duncan Pow,Eleanor Gecks,Full Cast & Crew,
D'Artagnan and the Three Musketeers (2005),Original Title D'Artagnan et les trois mousquetaires,Status Released,Original Language French,Runtime 3h 30m,Budget -,Revenue -,Homepage -,Release Information,Emmanuelle Béart,Vincent Elbaz,Tchéky Karyo,Heino Ferch,Grégori Derangère,Grégory Gadebois,Full Cast & Crew
Christmas Story (2007),Original Title Joulutarina,Status Released,Original Language English,Runtime 1h 23m,Budget -,Revenue -,Homepage -,Release Information,Hannu-Pekka Björkman,Mikko Kouki,Mikko Leppilampi,Minna Haapkylä,Full Cast & Crew,,
Solo (1996),Status Released,Original Language English,Runtime 1h 34m,Budget -,Revenue -,Homepage -,Release Information,Mario Van Peebles,Barry Corbin,William Sadler,Jaime Osorio Gómez,Demián Bichir,Seidy López,Full Cast & Crew,
Manitou's Shoe (2001),Original Title Der Schuh des Manitu,Status Released,Original Language German,Runtime 1h 27m,Budget -,Revenue -,Homepage -,Release Information,Michael Herbig,Christian Tramitz,Sky du Mont,Marie Bäumer,Rick Kavanian,Tim Wilde,Full Cast & Crew
The Spoilers (1942),Status Released,Original Language English,Runtime 1h 27m,Budget -,Revenue -,Homepage -,Release Information,Marlene Dietrich,Randolph Scott,John Wayne,Margaret Lindsay,Harry Carey,Full Cast & Crew,,
P & B (1983),Status Released,Original Language Swedish,Runtime 1h 45m,Budget -,Revenue -,Homepage -,Release Information,Stellan Skarsgård,Allan Edwall,Lena Nyman,Lill Lindfors,Björn Gustafson,Jan Blomberg,Full Cast & Crew,
Emi-Abi (2016),Original Title エミアビのはじまりとはじまり (Emiabi no Hajimari to Hajimari),Status Released,Original Language English,Runtime 1h 28m,Budget -,Revenue -,Homepage -,Release Information,Ryu Morioka,Tomoya Maeno,Haru Kuroki,Hirofumi Arai,Mari Yamachi,Full Cast & Crew,
The Hive (2015),Status Released,Original Language English,Runtime 1h 29m,Budget -,Revenue -,Homepage -,Release Information,Kathryn Prescott,Gabriel Basso,Sean Gunn,Jacob Zachar,Aurelia Scheppers,Gabrielle Walsh,Full Cast & Crew,
A Thousand Times Stronger (2010),Original Title Tusen gånger starkare,Status Released,Original Language Swedish,Runtime 1h 25m,Budget -,Revenue -,Homepage -,Release Information,Katharina Cohen,Hjalmar Ekström,Sten Elfström,Jacob Ericksson,Fanny Klefelt,Nathalie Fredholm,Full Cast & Crew
Sex and Fury (1973),Original Title 不良姐御伝 猪の鹿お蝶,Status Released,Original Language Japanese,Runtime 1h 28m,Budget -,Revenue -,Homepage -,Release Information,Reiko Ike,Christina Lindberg,Akemi Negishi,Ryôko Ema,Yôko Hori,Naomi Oka,Full Cast & Crew
Achmed Saves America (2014),Status Released,Original Language English,Runtime 1h 0m,Budget -,Revenue -,Homepage -,Release Information,Jeff Dunham,Susan Egan,Tom Kenny,André Sogliuzzo,Amanda Troop,Chiara Zanni,Full Cast & Crew,
Ritual (2012),Original Title Modus Anomali,Status Released,Original Language English,Runtime 1h 27m,"Budget $200,000.00",Revenue -,Homepage http://modusanomali.com/,Release Information,Rio Dewanto,Hannah Al Rashid,Aridh Tritama,Izzi Isman,Sadha Triyudha,Jose Gamo,Full Cast & Crew
The Breath (2009),Original Title Nefes: Vatan Sağolsun,Status Released,Original Language Turkish,Runtime 2h 8m,"Budget $2,000,000.00","Revenue $13,500,000.00",Homepage http://www.nefesfilm.com/,Release Information,Birce Akalay,Ibrahim Akoz,Serkan Altintas,Okan Avci,Ertunc Atar,Baris Aydin,Full Cast & Crew
Losing Isaiah (1995),Status Released,Original Language English,Runtime 1h 46m,"Budget $17,000,000.00","Revenue $7,603,766.00",Homepage -,Release Information,Jessica Lange,Halle Berry,David Strathairn,Samuel L. Jackson,Cuba Gooding Jr.,Full Cast & Crew,,
Holiday (2014),Status Released,Original Language Hindi,Runtime 2h 50m,Budget -,Revenue -,Homepage -,Release Information,Akshay Kumar,Sonakshi Sinha,Sumeet Raghvan,Zakir Hussain,Govinda,Full Cast & Crew,,
The Phantom of the Opera (1989),Status Released,Original Language English,Runtime 1h 33m,Budget -,Revenue -,Homepage -,Release Information,Robert Englund,Jill Schoelen,Alex Hyde-White,Bill Nighy,Stephanie Lawrence,Terence Harvey,Full Cast & Crew,
Best of the Badmen (1951),Status Released,Original Language Spanish,Runtime 1h 24m,Budget -,Revenue -,Homepage -,Release Information,Robert Ryan,Claire Trevor,Jack Buetel,Robert Preston,Walter Brennan,Bruce Cabot,Full Cast & Crew,
Multi-Facial (1995),Status Released,Original Language English,Runtime 0h 20m,"Budget $3,000.00",Revenue -,Homepage -,Release Information,Vin Diesel,Lewis Steidl,Cara Gaffen,Phillip Jones,Ivan Jordain,F. Valentino Morales,Full Cast & Crew,
Doraemon: Nobita and the Castle of the Undersea Devil (1983),Original Title ドラえもん のび太の海底鬼岩城,Status Released,Original Language Japanese,Runtime -,Budget -,Revenue -,Homepage -,Release Information,Login to Edit Cast & Crew,,,,,,
My Very Best Friend (2008),Original Title Un château en Espagne,Status Released,Original Language French,Runtime 1h 32m,Budget -,Revenue -,Homepage -,Release Information,Jean Senejoux,Martin Jobert,Anne Brochet,Ángela Molina,Eyal Hamou,Guillaume Delorme,Full Cast & Crew
I-Lived (2015),Status Released,Original Language English,Runtime 1h 37m,Budget -,Revenue -,Homepage -,Release Information,Jeremiah Watkins,Brian Breiter,Jan Broberg,Shannon Collis,Josh Cowdery,Josh Cowdery,Full Cast & Crew,
Endless Night (2015),Original Title Nadie quiere la noche,Status Released,Original Language English,Runtime 1h 58m,Budget -,Revenue -,Homepage -,Release Information,Juliette Binoche,Gabriel Byrne,Rinko Kikuchi,Velizar Binev,Matt Salinger,Ciro Miró,Full Cast & Crew
Homesick (2015),Original Title De nærmeste,Status Released,Original Language Norwegian,Runtime 1h 42m,Budget -,Revenue -,Homepage -,Release Information,Ine Marie Wilmann,Simon J. Berger,Silje Storstein,Anneke von der Lippe,Full Cast & Crew,,
Batman (1943),Status Released,Original Language English,Runtime 4h 20m,Budget -,Revenue -,Homepage -,Release Information,Lewis Wilson,Douglas Croft,J. Carrol Naish,Shirley Patterson,William Austin,Knox Manning,Full Cast & Crew,
633 Squadron (1964),Status Released,Original Language English,Runtime 1h 42m,Budget -,Revenue -,Homepage -,Release Information,Cliff Robertson,George Chakiris,Maria Perschy,Harry Andrews,Donald Houston,Michael Goodliffe,Full Cast & Crew,
I Belonged To You (2016),Status Released,Original Language English,Runtime -,Budget -,Revenue -,Homepage http://www.IBelongedToYou.com/,Release Information,Deng Chao,Yang Yang,Bai Baihe,Zhang Tian Ai,Yue Yun Peng,Liu Yan,Full Cast & Crew,
La vache (2016),Status Released,Original Language French,Runtime 1h 31m,Budget -,Revenue -,Homepage -,Release Information,Fatsah Bouyahmed,Lambert Wilson,Jamel Debbouze,Julia Piaton,Hajar Masdouki,Abdellah Chakiri,Full Cast & Crew,
The White Slave (1985),Original Title La esclava blanca,Status Released,Original Language Spanish,Runtime 1h 27m,Budget -,Revenue -,Homepage -,Release Information,Lina Romay,Mabel Escaño,Agustín Gil,Conchita Montes,José Llamas,Full Cast & Crew,
The Edge (2010),Original Title Край,Status Released,Original Language Russian,Runtime 1h 55m,"Budget $11,000,000.00","Revenue $5,132,354.00",Homepage -,Release Information,Vladas Bagdonas,Aleksandr Bashirov,Semyon Belotserkovskiy,Vladimir Mashkov,Armen Dzhigarkhanyan,Yulia Peresild,Full Cast & Crew
The Lion Woman (2016),Original Title Løvekvinnen,Status Post Production,Original Language Norwegian,Runtime -,Budget -,Revenue -,Homepage -,Release Information,Rolf Lassgård,Kjersti Tveterås,Rolf Kristian Larsen,Ole Johan Skjelbred-Knutsen,Karen-Lise Mønster,Ida Ursin-Holm,Full Cast & Crew
Breath (2007),Original Title 숨,Status Released,Original Language Korean,Runtime 1h 24m,Budget -,Revenue -,Homepage -,Release Information,Chang Chen,Ha Jung-Woo,Park Ji-ah,Kang In-Hyung,Kim Ki-duk,Full Cast & Crew,
Cougar Club (2007),Status Released,Original Language English,Runtime 1h 33m,Budget -,Revenue -,Homepage -,Release Information,Joe Mantegna,Jason Jurman,Carrie Fisher,Izabella Scorupco,Faye Dunaway,Kaley Cuoco,Full Cast & Crew,
"Rio, I Love You (2014)","Original Title Rio, Eu Te Amo",Status Released,Original Language Portuguese,Runtime 1h 50m,Budget -,Revenue -,Homepage http://rioeuteamo.net,Release Information,Vincent Cassel,Fernanda Montenegro,Eduardo Sterblitch,Basil Hoffman,Full Cast & Crew,,
Mister Johnson (1990),Status Released,Original Language English,Runtime 1h 37m,Budget -,Revenue -,Homepage -,Release Information,Maynard Eziashi,Pierce Brosnan,Edward Woodward,Beatie Edney,Denis Quilley,Nick Reding,Full Cast & Crew,
The Seven-Per-Cent Solution (1976),Status Released,Original Language English,Runtime 1h 53m,Budget -,Revenue -,Homepage -,Release Information,Alan Arkin,Vanessa Redgrave,Robert Duvall,Nicol Williamson,Laurence Olivier,Joel Grey,Full Cast & Crew,
Titanic (1996),Status Released,Original Language English,Runtime 2h 53m,"Budget $13,000,000.00",Revenue -,Homepage -,Release Information,Peter Gallagher,George C. Scott,Catherine Zeta-Jones,Eva Marie Saint,Tim Curry,Roger Rees,Full Cast & Crew,
The Magnificent Ambersons (1942),Status Released,Original Language English,Runtime 1h 28m,Budget -,Revenue -,Homepage -,Release Information,Joseph Cotten,Dolores Costello,Anne Baxter,Tim Holt,Agnes Moorehead,Ray Collins,Full Cast & Crew,
The Lost Treasure of the Knights Templar (2006),Original Title Tempelriddernes skat,Status Released,Original Language Danish,Runtime 1h 25m,Budget -,Revenue -,Homepage -,Release Information,Julie Grundtvig Wester,Christian Heldbo Wienberg,Nicklas Svale Andersen,Frederikke Thomassen,Peter Gantzler,Kurt Ravn,Full Cast & Crew
Hawaii (1966),Status Released,Original Language English,Runtime 3h 9m,"Budget $15,000,000.00","Revenue $34,562,222.00",Homepage -,Release Information,Julie Andrews,Max von Sydow,Richard Harris,Gene Hackman,Carroll O'Connor,Jocelyne LaGarde,Full Cast & Crew,
COMIX: Beyond the Comic Book Pages (2015),Status Post Production,Original Language English,Runtime 1h 25m,Budget -,Revenue -,Homepage http://comixthemovie.com/,Release Information,Stan Lee,Neal Adams,Frank Miller,Marc Silvestri,Mark Waid,Full Cast & Crew,,
Wrecker (2015),Status Released,Original Language,Runtime 1h 23m,Budget -,Revenue -,Homepage -,Release Information,Anna Hutchison,Andrea Whitburn,Jennifer Koenig,Don Knodel,Michael Dickson,Full Cast & Crew,,
House on Haunted Hill (1959),Status Released,Original Language English,Runtime 1h 15m,"Budget $200,000.00",Revenue -,Homepage -,Release Information,Vincent Price,Carolyn Craig,Richard Long,Elisha Cook Jr.,Carol Ohmart,Alan Marshal,Full Cast & Crew,
Attack of the 50 Foot Cheerleader (2012),Status Released,Original Language English,Runtime 1h 23m,"Budget $1,000,000.00",Revenue -,Homepage -,Release Information,Jena Sims,Sean Young,Treat Williams,Sasha Jackson,Olivia Alexander,Ryan Merriman,Full Cast & Crew,
Kitchen in Paris (2014),Original Title Kukhnya v Parizhe,Status Released,Original Language Russian,Runtime 1h 46m,Budget -,Revenue -,Homepage -,Release Information,Dmitri Nazarov,Mark Bogatyrev,Elena Podkaminskaya,Дмитрий Нагиев,Mikhail Tarabukin,Viktor Horinyak,Full Cast & Crew
Visitor Q (2001),Original Title ビジターQ,Status Released,Original Language Japanese,Runtime 1h 24m,Budget -,Revenue -,Homepage -,Release Information,Ken'ichi Endô,Shungiku Uchida,Kazushi Watanabe,Jun Mutô,Fujiko,Shôko Nakahara,Full Cast & Crew
Poena is Koning (2007),Status Released,Original Language English,Runtime 1h 30m,Budget -,Revenue -,Homepage -,Release Information,Robbie Wessels,Gerhard Odendaal,Perlé van Schalkwyk,Willie Esterhuizen,Wim Beukes,Leandi Grobler,Full Cast & Crew,
Darklight (2004),Status Released,Original Language English,Runtime 1h 30m,Budget -,Revenue -,Homepage -,Release Information,Shiri Appleby,Richard Burgi,John de Lancie,David Hewlett,Ross Manarchy,Full Cast & Crew,,
Carne (1991),Status Released,Original Language English,Runtime 0h 38m,Budget -,Revenue -,Homepage -,Release Information,Philippe Nahon,Blandine Lenoir,Frankie Pain,Hélène Testud,Lucile Hadzihalilovic,Full Cast & Crew,,
The Green Elephant (1999),Original Title Зелёный слоник,Status Released,Original Language Russian,Runtime -,Budget -,Revenue -,Homepage -,Release Information,Vladimir Yepifantsev,Aleksandr Maslaev,Anatoly Osmolovsky,Sergei Pakhomov,Full Cast & Crew,,
Eyeborgs (2009),Status Released,Original Language English,Runtime 1h 43m,"Budget $3,700,000.00",Revenue -,Homepage http://www.eyeborgs.com/,Release Information,Adrian Paul,Megan Blake,Lucas Elliot Eberl,Emad Aly,Dale Girard,Mikey Wiseman,Full Cast & Crew,
The Split (1968),Status Released,Original Language English,Runtime 1h 31m,Budget -,Revenue -,Homepage -,Release Information,Jim Brown,Diahann Carroll,Ernest Borgnine,Julie Harris,Gene Hackman,Jack Klugman,Full Cast & Crew,
Ben 10: Destroy All Aliens (2012),Status Released,Original Language English,Runtime 1h 6m,Budget -,Revenue -,Homepage -,Release Information,Tara Strong,Meagan Smith,Paul Eiding,Steven Blum,Dee Bradley Baker,Richard McGonagle,Full Cast & Crew,
Itsi Bitsi (2015),Original Title Steppeulven,Status Released,Original Language Danish,Runtime 1h 47m,Budget -,Revenue -,Homepage -,Release Information,Ola Rapace,Thure Lindhardt,Julia Ragnarsson,Anette Støvelbæk,Marie Tourell Søderberg,Christian Gade Bjerrum,Full Cast & Crew
Andaz Apna Apna (1994),Status Released,Original Language Hindi,Runtime 2h 40m,Budget -,Revenue -,Homepage -,Release Information,Aamir Khan,Salman Khan,Raveena Tandon,Karisma Kapoor,Paresh Rawal,Shakti Kapoor,Full Cast & Crew,
Freeman (2016),Status Released,Original Language Indonesian,Runtime 0h 17m,Budget -,Revenue -,Homepage -,Release Information,Agung Gunaedi,Agung Gunaedi,Indra Ramdani,Indra Ramdani,Zulkifli,Full Cast & Crew,,
Emmanuelle in Space 2: A World of Desire (1994),Status Released,Original Language English,Runtime 1h 35m,Budget -,Revenue -,Homepage -,Release Information,Krista Allen,Paul Michael Robinson,Timothy Di Pri,Debra K. Beatty,Full Cast & Crew,,,
Anatomy 2 (2003),Original Title Anatomie 2,Status Released,Original Language German,Runtime 1h 41m,Budget -,Revenue -,Homepage -,Release Information,Barnaby Metschurat,Herbert Knaup,Heike Makatsch,Roman Knizka,Wotan Wilke Möhring,Franka Potente,Full Cast & Crew
Kink (2013),Status Released,Original Language English,Runtime 1h 20m,Budget -,Revenue -,Homepage -,Release Information,Peter Ackworth,Maitresse Madeline,Chris Norris,Princess Donna,Full Cast & Crew,,,
Summer of Sam (1999),Status Released,Original Language English,Runtime 2h 22m,Budget -,Revenue -,Homepage -,Release Information,John Leguizamo,Adrien Brody,Mira Sorvino,Jennifer Esposito,Anthony LaPaglia,Michael Rispoli,Full Cast & Crew,
The Black Windmill (1974),Status Released,Original Language English,Runtime 1h 46m,Budget -,Revenue -,Homepage -,Release Information,Michael Caine,Donald Pleasence,Delphine Seyrig,Clive Revill,John Vernon,Joss Ackland,Full Cast & Crew,
Firelight (1997),Status Released,Original Language English,Runtime 1h 43m,Budget -,Revenue -,Homepage -,Release Information,Sophie Marceau,Stephen Dillane,Dominique Belcourt,Kevin Anderson,Full Cast & Crew,,,
Shark Lake (2015),Status Released,Original Language English,Runtime 1h 32m,"Budget $2,000,000.00",Revenue -,Homepage http://www.screenmedia.net/project/shark-lake/,Release Information,Dolph Lundgren,James Chalke,Sara Malakul Lane,Michael Aaron Milligan,Ibrahim Renno Jr.,Miles Doleac,Full Cast & Crew,
The Prince and the Showgirl (1957),Status Released,Original Language English,Runtime 1h 55m,Budget -,Revenue -,Homepage -,Release Information,Marilyn Monroe,Laurence Olivier,Richard Wattis,David Horne,Jeremy Spenser,Sybil Thorndike,Full Cast & Crew,
